0,1,2,3,4,5,6,7,8,9
22,151,41,153,55,25,47,108,130,42
2,62,112,128,133,146,5,114,50,88
38,92,98,21,36,23,57,12,130,149
134,57,4,149,130,107,132,114,101,81
140,57,33,50,42,146,130,126,113,11
124,69,19,50,24,77,62,137,130,88
124,58,140,128,81,92,83,12,101,155
35,109,73,74,42,95,62,65,116,43
148,104,135,130,97,118,109,111,128,42
60,83,98,116,43,92,62,53,89,42
22,104,6,21,155,65,62,111,116,51
38,129,98,116,43,71,69,12,74,144
77,83,4,116,97,107,151,6,74,42
22,99,121,74,89,29,141,138,128,42
84,62,137,128,75,71,83,111,156,149
124,69,77,130,149,23,92,37,128,144
150,151,12,74,149,147,137,110,130,102
87,104,12,103,13,92,147,73,10,149
71,29,41,130,149,98,85,88,74,152
118,137,138,74,24,78,1,140,10,102
148,62,140,116,102,92,151,3,96,43
92,123,140,145,73,71,62,4,74,144
38,62,3,128,149,134,57,114,49,39
125,34,126,130,102,140,132,111,128,144
23,132,98,50,42,78,62,22,101,43
38,5,114,50,88,107,62,126,128,42
23,109,71,145,97,84,72,98,128,146
77,5,6,134,142,40,132,108,28,155
107,27,92,50,72,78,62,6,145,81
46,151,38,128,81,55,138,98,63,146
40,62,91,74,154,92,5,111,130,102
23,62,4,128,111,108,147,140,18,133
98,58,140,74,42,110,92,4,65,144
124,62,108,128,89,107,109,125,130,102
92,83,2,103,97,124,123,4,134,102
12,62,53,128,42,146,92,26,50,24
56,83,81,21,93,67,138,137,116,33
125,58,6,145,97,102,69,138,63,22
52,132,41,130,102,107,47,83,89,42
92,69,41,128,88,107,5,12,50,102
56,62,98,74,42,23,83,77,128,39
106,69,56,10,42,84,62,98,130,102
140,152,98,50,42,100,151,6,116,43
79,92,111,130,97,141,62,98,128,102
10,62,135,4,144,72,83,111,74,154
140,72,4,130,87,42,62,93,50,56
63,123,140,116,13,56,69,135,128,122
77,62,2,74,88,26,138,41,128,42
140,151,77,134,36,118,129,41,95,155
124,135,29,20,127,92,109,121,156,97
63,5,111,130,36,92,132,45,116,97
78,62,140,130,149,136,135,114,128,42
141,83,2,130,149,94,62,41,156,72
84,92,3,74,154,106,72,121,128,89
148,132,3,50,42,23,57,96,128,0
72,92,126,50,81,56,6,5,96,127
77,62,138,130,75,148,5,2,74,24
107,27,138,134,127,22,132,0,74,81
22,5,98,128,81,124,1,77,74,123
77,92,22,116,43,107,132,37,128,155
23,104,111,65,43,40,109,38,63,42
12,62,140,28,51,22,92,98,128,97
47,69,135,128,42,72,5,53,130,39
84,83,3,130,36,16,71,4,128,149
124,123,126,116,81,100,62,6,50,2
56,123,140,128,2,77,104,98,121,155
107,132,77,10,13,131,151,111,121,28
84,5,108,116,97,77,132,114,128,144
153,92,6,50,88,124,137,125,134,51
125,129,72,130,102,56,132,114,128,42
121,92,53,128,155,98,83,91,10,51
146,29,135,128,42,124,151,12,74,102
100,83,0,128,55,62,92,53,156,51
140,104,41,116,34,98,62,33,128,144
22,62,2,130,149,99,123,138,116,97
38,69,125,128,42,107,132,140,96,155
104,57,114,116,25,146,62,98,65,97
22,19,77,50,43,124,58,83,145,81
92,51,6,116,62,38,151,98,130,127
56,85,125,130,88,141,132,82,50,149
4,132,7,74,81,106,137,38,10,142
25,132,125,130,149,35,8,143,50,88
64,151,2,103,149,22,62,3,153,97
125,34,98,128,42,77,113,38,50,149
78,132,93,116,2,4,92,53,63,81
141,104,114,74,36,46,151,135,63,102
98,62,4,145,11,140,148,6,116,81
23,58,111,50,149,46,69,138,130,81
136,92,33,116,149,55,151,126,50,51
107,138,98,10,51,92,69,134,50,13
72,62,146,86,42,63,147,125,145,81
135,132,7,116,42,107,148,3,74,144
66,83,79,145,154,124,135,93,130,126
65,132,107,74,155,56,139,77,50,24
38,62,114,130,102,72,69,108,128,43
35,151,2,18,51,100,132,53,116,126
146,151,126,116,155,92,1,114,128,81
65,92,140,145,43,23,83,3,116,155
107,34,98,130,127,92,104,97,128,112
38,132,111,116,13,107,57,126,145,81
125,132,2,129,44,63,83,4,145,13
141,105,6,128,43,64,92,125,26,44
119,58,138,130,149,107,129,91,111,97
38,57,80,50,149,124,135,2,134,31
95,148,107,101,36,78,151,98,128,115
71,104,59,74,97,64,92,138,116,42
65,92,2,74,42,23,83,4,28,81
148,92,98,116,43,77,62,83,111,51
72,132,77,63,102,23,57,98,128,89
22,113,126,156,155,72,62,111,128,42
40,62,137,116,51,38,29,33,130,149
38,109,46,50,24,107,62,126,10,119
92,147,3,130,102,60,5,77,74,33
23,47,126,50,88,84,71,41,96,51
148,151,77,128,42,107,132,114,50,51
100,57,3,20,127,87,92,77,128,39
10,5,126,35,102,100,105,4,67,144
71,119,111,116,102,100,5,98,74,126
98,5,126,116,97,38,128,37,92,144
56,58,109,128,81,71,129,98,74,51
141,71,108,130,102,52,137,140,145,155
100,129,98,130,102,140,32,3,128,51
107,137,38,128,88,121,10,64,54,42
63,23,128,2,42,134,5,98,116,102
107,62,3,145,13,125,132,126,116,155
65,4,62,103,149,71,5,91,10,155
87,62,137,10,102,77,22,59,103,81
63,62,126,28,102,131,92,53,130,57
87,104,53,153,60,77,139,140,63,102
35,92,6,128,149,132,64,83,74,42
7,57,111,116,81,107,62,6,128,72
147,92,111,51,116,140,29,135,134,97
23,83,3,103,43,92,104,108,50,88
107,62,4,128,97,52,132,65,130,117
107,5,12,128,155,134,71,3,74,142
92,137,124,28,102,118,132,53,130,154
30,5,126,116,81,92,137,135,50,43
84,109,125,134,144,107,92,102,10,87
71,137,143,121,149,82,132,88,130,33
22,5,6,130,102,125,69,56,74,42
56,5,53,128,97,35,62,114,130,154
100,62,126,128,81,6,92,124,10,127
25,132,98,130,36,148,62,6,74,42
7,62,12,20,81,78,151,140,130,149
92,5,59,130,55,38,129,98,74,42
56,88,126,50,83,140,71,6,128,89
92,62,114,145,97,125,5,3,130,102
38,119,4,130,149,16,132,88,128,115
23,119,111,130,149,56,69,98,128,42
72,129,98,26,44,107,132,2,130,102
78,62,125,156,144,71,29,22,50,97
56,135,6,130,81,100,62,109,156,43
12,62,125,128,102,38,83,114,130,149
38,47,77,128,42,78,62,134,50,88
124,132,111,130,149,77,83,114,50,102
118,137,88,128,51,141,109,4,130,102
92,62,59,10,102,77,151,126,130,149
107,62,111,128,155,125,132,98,116,81
141,83,4,145,72,38,69,56,130,11
146,5,77,128,39,92,135,53,116,81
124,137,114,50,102,100,8,140,128,88
92,132,77,111,144,125,151,98,89,36
71,1,114,74,97,146,5,135,89,42
62,22,112,111,55,100,92,77,130,155
72,58,40,96,102,38,23,135,74,144
72,62,12,50,24,38,57,59,130,149
98,135,100,88,50,22,151,12,116,24
77,62,126,74,36,125,69,138,134,142
23,57,6,10,39,107,62,12,130,149
23,132,98,74,81,131,62,4,128,42
140,113,26,116,51,40,69,38,145,97
124,69,6,128,155,100,5,12,153,55
7,132,12,128,97,100,83,2,156,155
106,109,83,103,127,148,138,4,116,81
141,62,108,130,42,78,132,140,128,155
84,83,2,130,4,124,92,88,128,149
56,62,3,63,127,94,83,98,145,81
16,29,73,128,81,40,109,121,133,144
35,72,38,130,102,100,19,98,128,144
125,5,41,130,88,23,62,98,74,42
87,139,77,128,144,136,109,138,103,149
12,138,37,74,42,148,62,2,10,97
108,92,119,128,51,131,62,41,116,89
124,138,6,101,81,146,62,126,130,24
141,29,77,128,42,71,58,56,130,102
140,69,125,10,42,56,123,37,128,102
107,109,41,116,81,38,5,6,156,155
92,23,4,63,102,78,62,2,128,115
92,119,38,101,81,79,62,98,10,51
140,69,3,128,42,78,5,4,74,155
124,83,6,89,88,40,132,126,128,42
77,151,82,134,72,106,27,138,74,155
98,62,2,125,42,72,132,138,130,144
131,69,107,50,127,38,135,42,145,97
146,62,6,130,51,124,92,111,50,24
140,132,41,17,144,68,62,6,134,42
144,132,138,128,77,107,8,62,130,42
100,132,45,130,102,84,5,111,10,51
125,62,126,103,155,23,123,138,128,133
146,123,135,145,46,40,19,77,128,11
100,151,114,130,81,92,129,3,116,102
107,132,4,116,149,52,109,114,121,11
84,113,126,130,149,107,129,114,63,51
106,137,125,128,97,141,62,3,116,42
10,79,4,74,88,5,77,121,63,11
56,32,111,145,81,64,151,23,116,119
106,132,114,116,97,148,62,3,128,43
141,62,4,50,88,92,83,77,10,39
124,113,33,128,97,148,62,41,121,81
125,147,138,128,155,107,151,98,74,81
65,152,140,145,13,148,109,138,28,73
107,132,126,128,97,22,5,140,50,39
38,69,93,134,144,4,105,135,74,51
72,109,121,130,97,146,83,126,89,149
71,132,3,50,117,107,135,126,74,155
110,151,77,130,149,102,62,91,103,81
92,57,91,128,144,140,71,126,103,13
124,28,135,50,88,84,29,111,153,127
111,83,126,128,42,121,132,48,156,43
92,57,3,50,24,106,129,126,130,102
92,109,138,130,149,107,148,41,128,81
56,29,19,74,97,102,92,33,128,43
23,109,138,74,36,16,71,108,63,42
140,62,4,128,55,87,57,59,134,142
124,92,2,10,42,72,62,111,28,144
141,132,98,116,97,111,70,84,145,51
102,129,83,29,154,140,148,4,116,97
98,5,138,50,149,126,132,87,74,24
71,148,126,156,155,72,62,12,130,81
131,92,53,128,123,146,34,38,74,42
4,62,6,130,144,49,132,98,10,149
84,62,5,156,149,107,109,140,130,127
71,62,6,116,51,77,92,135,63,102
71,132,4,130,131,116,147,22,146,55
35,109,22,153,149,46,62,135,145,13
87,111,62,145,42,125,5,126,10,13
124,29,37,128,155,118,32,91,50,88
65,83,111,134,142,78,69,125,10,102
22,62,98,145,43,92,132,140,74,42
40,132,37,130,51,131,92,4,74,126
107,69,140,63,149,124,104,114,130,39
56,148,125,50,102,124,151,126,145,97
84,109,121,128,155,77,92,56,50,88
100,139,77,128,144,148,83,6,156,155
78,62,114,50,25,71,132,53,102,10
107,62,126,128,102,79,129,98,74,133
87,5,2,134,36,23,57,126,20,149
78,92,6,50,102,98,151,108,130,131
23,134,69,10,127,68,104,83,74,42
107,69,12,130,51,120,129,24,50,15
56,123,126,128,144,92,69,77,50,42
4,83,125,49,11,87,54,98,74,2
92,69,12,116,36,78,137,56,128,133
77,5,53,156,97,146,109,138,116,81
148,135,38,10,55,107,105,12,128,154
92,5,53,128,123,38,69,126,86,102
71,109,98,50,102,141,5,126,130,42
124,104,4,10,149,72,62,126,145,11
124,132,65,116,149,100,69,91,20,55
118,132,138,10,102,12,62,135,130,43
124,92,111,74,47,100,83,109,128,144
84,62,98,103,42,72,83,64,130,102
35,62,4,74,149,107,132,98,128,42
46,151,83,50,42,71,119,143,116,43
23,151,98,130,88,124,29,135,145,71
125,83,126,116,36,124,137,140,128,144
118,83,6,130,149,84,19,89,74,133
56,92,111,50,88,64,135,125,128,51
107,132,37,128,42,84,62,125,50,88
146,62,72,0,144,92,69,138,128,43
124,92,98,128,88,56,83,43,74,144
65,5,41,128,88,60,132,111,130,2
125,62,41,103,51,92,44,59,145,155
111,62,22,128,149,107,92,126,50,24
98,58,121,50,88,92,132,77,128,102
9,83,114,156,43,64,62,121,96,11
78,62,126,130,149,140,92,6,145,51
131,66,98,50,102,134,138,29,128,144
148,132,98,134,142,77,62,64,130,51
56,92,4,10,102,140,29,107,130,149
148,5,4,153,146,22,92,98,116,155
38,135,43,103,75,22,92,64,116,97
35,132,4,116,51,56,104,38,130,144
131,62,53,128,146,140,135,114,63,155
26,138,48,121,49,124,95,88,74,155
66,129,91,130,149,78,119,121,134,11
131,109,121,128,43,47,62,6,10,122
78,151,6,74,127,56,69,92,10,28
125,62,59,10,102,92,109,121,130,42
2,83,53,128,75,40,109,121,145,11
136,34,46,130,51,56,29,135,74,102
71,83,114,50,88,77,129,12,130,102
30,69,121,134,42,125,5,41,28,102
23,109,134,130,13,76,83,41,101,43
23,71,4,50,75,147,1,6,156,155
41,62,98,128,102,92,151,6,10,149
98,132,6,130,97,4,29,37,121,57
125,1,4,50,81,105,52,126,63,97
121,62,65,74,33,140,27,12,128,81
38,58,135,128,81,112,92,4,102,63
98,105,140,130,149,78,151,41,74,42
72,83,12,128,144,23,132,98,156,155
40,69,41,130,102,148,83,3,10,149
69,56,138,28,81,77,83,126,10,149
46,135,107,74,51,94,83,126,111,55
140,5,6,74,43,146,62,111,128,42
141,57,114,10,87,124,69,56,128,123
22,83,93,128,24,100,62,126,50,102
139,71,135,10,155,107,132,6,88,153
107,123,132,74,144,46,69,22,116,146
146,151,12,63,154,87,104,6,128,42
23,123,126,128,155,6,5,56,50,88
141,145,89,69,97,22,71,98,116,102
121,69,4,128,55,140,62,77,42,43
87,105,111,128,42,146,58,98,17,43
38,132,126,134,154,121,109,6,50,81
38,72,116,138,79,118,5,114,134,25
134,29,56,128,155,107,148,138,10,149
124,83,114,128,42,98,66,12,10,102
38,69,140,153,97,56,5,41,74,36
23,132,93,130,88,118,57,138,10,97
107,62,2,130,149,60,132,91,128,81
84,109,121,63,44,72,148,107,138,145
22,132,77,130,133,100,62,98,74,144
107,5,93,128,89,2,62,149,130,71
107,83,114,145,81,140,92,126,128,155
107,69,146,156,155,38,137,53,130,149
77,83,53,130,149,35,92,4,74,2
107,5,111,63,38,100,137,3,74,51
76,62,53,10,51,92,151,52,74,88
78,92,29,50,36,140,62,89,10,102
125,123,56,116,81,71,62,3,10,149
23,95,41,103,42,102,129,135,89,43
106,151,3,130,149,9,104,126,50,31
107,64,38,121,155,67,132,140,130,88
72,123,56,134,142,107,83,98,130,149
77,132,28,10,102,12,135,126,50,88
140,92,121,10,72,84,109,38,74,144
141,135,6,74,42,38,129,112,130,144
56,60,98,116,42,7,64,138,130,149
35,62,130,33,102,84,92,37,29,149
22,62,4,130,126,140,58,98,116,72
46,62,140,50,88,107,83,114,74,36
140,90,114,128,154,22,138,126,74,81
82,62,53,128,24,71,92,114,74,42
92,62,6,128,88,107,57,98,74,81
56,83,98,74,97,38,119,140,130,127
100,137,138,128,57,38,5,121,26,97
124,135,3,128,55,125,69,83,89,155
92,132,108,101,43,23,5,6,116,124
107,69,56,74,42,38,62,59,50,51
56,32,77,63,149,7,62,114,103,43
107,62,93,128,144,148,132,67,50,102
77,104,38,128,97,124,147,135,20,42
107,57,126,134,36,77,113,121,116,149
92,58,138,74,97,140,62,137,130,127
98,92,25,50,81,56,19,65,128,102
23,69,3,116,25,71,62,126,128,149
107,4,104,116,51,22,1,77,50,88
95,152,126,130,102,146,132,98,128,55
141,92,126,20,81,136,62,98,134,142
107,83,126,96,43,15,132,140,89,33
29,19,37,74,42,25,151,112,63,102
23,151,98,128,155,146,62,77,116,149
77,83,140,50,88,148,62,126,20,142
30,5,114,145,55,47,135,137,128,24
146,83,64,130,43,22,132,41,128,42
72,62,98,116,81,82,132,114,128,55
64,69,56,128,42,15,83,77,50,102
124,137,138,10,51,84,83,37,128,88
23,92,41,10,155,65,132,125,63,102
141,69,43,10,102,140,123,57,153,39
92,119,41,10,149,125,132,19,130,102
46,137,56,20,81,118,8,38,74,155
60,83,41,10,101,35,85,89,145,13
136,135,126,63,75,102,69,38,145,13
98,58,140,145,11,92,105,138,10,144
40,29,138,128,75,107,69,93,74,57
38,71,67,116,154,107,132,4,130,149
107,132,128,97,59,99,71,77,116,102
107,69,89,130,11,78,132,62,96,149
125,132,91,50,149,38,5,37,128,42
106,151,126,74,144,107,62,2,130,102
146,69,121,128,149,15,29,125,21,102
140,27,111,128,149,22,69,72,116,43
22,138,137,63,102,77,62,64,156,155
56,58,53,134,31,92,72,140,116,33
56,109,126,130,102,40,8,134,116,75
134,109,138,50,88,40,135,22,130,42
148,5,140,145,97,56,69,41,10,149
63,62,98,130,43,124,119,6,128,51
124,83,126,130,97,64,57,111,10,149
148,132,41,116,97,23,19,126,74,144
146,69,41,128,89,107,129,98,116,133
107,109,138,116,43,134,83,77,74,155
56,47,53,128,146,71,34,2,116,97
98,58,138,74,155,95,83,126,130,149
140,62,77,156,81,23,83,111,74,43
94,62,61,74,102,79,5,2,130,149
124,85,93,96,97,67,60,138,130,102
148,62,135,116,81,84,151,53,103,24
107,151,111,128,155,140,57,112,130,102
98,14,87,145,51,4,5,64,128,43
146,27,22,128,42,56,57,114,10,51
98,95,135,74,88,140,62,114,29,55
106,129,126,63,144,84,92,3,134,115
100,132,98,10,11,23,109,22,81,145
140,58,4,103,71,56,129,114,96,57
107,132,59,130,102,77,62,134,128,42
23,132,6,50,102,100,83,98,140,11
46,83,74,102,127,77,132,48,50,43
22,69,121,145,155,56,138,111,130,149
40,137,4,130,55,106,83,77,116,97
40,62,3,130,149,41,64,71,116,43
77,62,64,145,81,106,132,41,134,36
72,83,41,130,43,42,92,6,121,23
77,92,12,74,88,137,113,3,128,42
56,92,111,10,102,100,72,125,130,42
23,5,135,128,155,148,83,26,156,144
100,62,53,101,97,106,109,121,65,81
106,132,111,74,42,84,92,6,130,149
47,109,135,63,102,46,22,34,116,51
107,151,12,74,144,100,113,6,130,42
100,152,111,74,88,148,57,3,28,102
77,62,125,10,144,22,104,41,102,28
107,58,143,17,144,140,137,52,134,142
77,129,137,74,88,131,92,4,116,97
151,69,6,74,102,40,137,22,130,149
98,64,140,103,43,92,69,132,50,88
40,62,143,116,51,125,109,12,10,42
124,69,111,145,43,107,62,6,63,102
140,151,77,128,72,78,5,2,156,51
92,5,77,116,13,124,69,138,128,155
60,62,114,74,42,5,15,3,116,144
23,71,12,50,36,84,132,77,74,42
146,119,135,134,144,38,132,4,116,155
38,62,41,50,42,100,137,140,111,24
56,104,98,116,51,22,69,140,130,149
56,123,38,128,144,134,62,114,74,42
87,123,3,20,73,110,29,135,134,144
71,109,135,130,42,140,104,19,86,102
60,62,111,130,149,107,92,126,128,144
4,62,140,10,97,128,113,114,107,11
148,62,46,116,81,107,5,98,10,13
146,34,126,10,149,124,69,65,128,144
76,135,3,128,78,95,92,114,116,13
77,62,98,10,51,22,135,41,130,149
107,138,98,128,43,22,69,140,116,13
72,62,121,128,108,125,132,53,74,2
72,151,77,145,81,6,58,23,18,43
8,5,126,28,39,22,92,41,17,44
132,129,53,116,51,56,83,77,74,2
55,129,98,130,26,107,62,59,116,97
52,14,135,50,51,4,111,138,10,97
92,29,98,20,72,56,139,126,155,103
67,109,138,130,149,77,83,33,10,43
40,62,41,128,97,7,5,74,89,42
60,123,56,116,81,140,109,121,130,102
146,66,19,134,142,15,83,3,10,43
56,62,126,63,34,84,132,111,145,13
108,129,4,130,51,56,83,114,156,155
56,69,140,121,155,77,83,38,106,51
118,129,77,128,133,107,151,4,130,51
107,1,77,134,73,65,132,121,116,72
78,58,135,130,42,77,95,98,10,149
22,14,3,20,13,87,92,4,50,144
124,62,2,10,51,106,8,125,116,149
38,104,59,134,142,10,62,98,64,102
124,151,3,45,149,125,71,65,116,13
106,69,12,128,127,38,57,98,130,149
77,71,98,128,42,0,62,88,18,140
77,62,114,10,127,100,92,98,74,81
77,151,6,130,102,125,72,100,128,42
148,5,114,130,102,100,109,103,121,97
78,105,22,98,42,100,62,0,130,97
98,57,4,128,42,22,29,38,63,102
77,62,135,74,42,124,5,53,50,149
71,92,4,128,42,106,5,37,50,154
65,132,98,128,42,148,62,12,145,43
124,62,3,130,149,72,97,111,74,104
78,57,112,74,102,107,62,6,128,72
107,32,4,116,144,35,62,3,63,102
141,62,4,21,75,7,29,138,153,43
71,138,41,128,42,148,104,126,21,144
124,138,37,103,126,140,129,114,134,142
63,104,98,130,102,124,92,2,128,36
87,1,111,74,42,56,109,134,121,149
110,62,48,130,51,38,123,56,128,43
92,62,98,74,52,72,83,140,101,42
22,109,140,50,88,72,62,77,116,43
140,101,138,69,81,148,5,52,130,102
65,132,2,20,81,125,5,4,74,42
2,151,46,28,81,63,129,65,116,149
56,69,126,116,43,110,8,6,134,144
118,92,0,127,130,141,62,6,50,102
56,135,29,116,81,84,5,6,20,42
84,69,38,128,89,54,57,41,74,88
118,5,98,50,42,8,64,43,21,102
136,109,3,29,149,98,62,125,121,49
92,113,140,67,144,38,132,98,145,88
40,151,48,96,72,12,5,111,10,127
124,29,22,130,149,71,151,6,128,42
56,123,12,128,81,124,129,126,10,149
65,69,138,50,51,107,62,3,74,42
40,69,131,116,126,107,62,41,29,81
56,62,114,128,155,100,92,77,116,43
92,135,77,121,155,38,83,4,96,89
71,57,126,149,10,107,62,59,156,51
25,132,84,74,144,140,151,111,116,13
92,69,140,116,57,64,105,98,130,13
92,62,126,116,149,22,69,138,50,24
77,104,138,74,144,148,105,53,130,42
25,62,126,116,43,72,81,2,130,5
98,135,41,74,144,77,92,111,130,102
92,109,135,116,51,141,132,114,74,39
100,62,2,21,47,23,123,4,10,81
84,32,28,130,51,22,83,98,50,88
38,5,67,10,36,94,92,108,21,102
38,109,6,134,44,9,57,37,74,117
131,137,56,50,149,22,135,4,81,130
141,105,6,74,42,146,83,98,28,88
140,1,77,128,42,107,62,88,50,142
124,135,4,145,2,141,109,138,128,155
107,57,6,74,42,124,62,41,128,111
84,137,121,96,111,131,5,109,130,43
119,62,4,130,127,78,132,114,145,51
40,5,119,130,155,38,62,98,50,102
78,62,126,116,155,107,151,59,128,2
140,5,93,128,51,56,92,98,17,155
38,62,119,10,47,100,151,126,145,4
52,5,3,130,149,68,62,6,67,43
146,83,98,10,155,145,119,125,100,51
38,62,77,128,51,41,83,33,50,88
78,62,140,28,149,19,83,74,41,42
71,69,121,116,149,148,92,137,128,42
98,132,3,130,102,92,62,41,42,10
71,139,63,98,102,148,137,103,145,97
84,132,114,128,55,124,92,109,134,127
124,34,41,89,75,111,1,25,116,55
84,62,33,117,42,124,83,2,74,36
140,135,114,50,88,107,62,111,130,149
146,5,6,128,154,40,62,114,101,42
106,29,140,89,155,48,92,138,116,97
79,111,62,74,42,148,83,136,116,43
92,69,38,130,149,134,137,98,103,43
53,62,146,103,55,106,109,88,50,97
60,109,132,117,155,84,140,69,130,149
106,64,22,28,144,63,132,140,89,51
52,123,138,74,43,107,83,41,130,102
56,5,41,42,74,104,72,98,50,88
78,62,121,63,39,94,69,138,134,75
121,109,23,17,144,124,130,6,105,102
22,69,40,145,149,107,113,93,130,102
140,109,137,116,81,118,70,37,130,127
77,39,140,74,151,100,132,38,101,88
63,69,109,128,72,52,5,138,74,42
23,83,37,111,81,99,132,138,74,36
40,137,2,10,149,56,123,146,74,42
107,62,6,128,81,29,151,108,74,42
110,69,53,63,51,40,5,77,128,155
103,29,135,72,97,100,109,22,74,42
53,138,98,130,149,97,151,114,116,141
23,109,125,50,43,77,92,22,128,88
107,62,111,156,42,100,92,53,103,155
106,67,34,102,128,79,58,74,50,42
22,135,111,121,144,125,113,98,116,73
56,92,108,74,117,148,62,132,130,102
91,83,3,74,51,107,151,9,128,42
53,62,73,128,154,141,92,111,116,81
15,132,48,128,51,141,62,93,134,43
107,113,41,116,155,98,137,135,130,102
12,135,4,79,140,100,62,121,74,102
64,62,146,50,88,128,104,4,140,144
38,137,125,50,88,121,69,119,130,51
125,62,98,50,88,38,135,111,89,42
92,71,98,130,102,125,62,4,128,47
107,69,3,130,36,124,113,48,50,144
7,29,125,130,51,4,95,98,145,144
106,5,53,130,51,118,62,37,128,149
22,62,6,130,154,40,151,77,63,144
100,5,114,128,13,56,69,137,50,42
107,29,138,74,144,110,27,2,128,81
22,147,4,10,51,23,109,140,130,149
87,2,56,130,123,42,137,121,128,136
77,62,12,50,88,25,132,114,128,33
7,83,53,50,102,107,151,46,130,89
125,69,2,128,97,73,137,138,130,13
140,72,108,116,42,22,69,56,130,149
56,132,114,128,42,40,62,77,130,88
40,62,98,74,133,141,5,4,128,42
56,69,38,130,102,107,113,98,28,155
141,5,98,63,149,30,10,3,92,51
141,62,126,128,81,77,148,56,74,127
87,34,126,116,51,16,62,12,96,97
98,123,56,128,42,23,69,77,10,97
125,138,2,21,31,134,57,4,153,47
56,5,126,103,81,64,62,6,130,149
98,83,108,116,51,22,132,6,128,42
124,132,3,156,123,87,5,114,130,81
124,132,38,101,45,121,137,108,116,149
148,57,6,128,144,84,69,73,74,42
95,113,93,10,81,22,137,4,130,149
100,92,46,10,149,78,129,126,130,155
107,69,121,20,81,38,123,56,129,149
78,151,135,130,102,141,62,4,116,39
32,100,140,50,42,124,62,6,134,144
23,57,59,28,39,78,62,6,130,102
77,132,2,156,81,22,92,98,145,155
92,132,53,130,123,93,138,111,28,102
73,151,140,101,47,68,62,41,130,149
35,119,3,74,144,106,62,6,63,36
65,132,53,74,81,35,72,135,128,144
124,5,126,128,155,72,71,114,50,102
106,109,92,50,88,56,69,138,74,154
148,132,3,121,72,107,92,111,134,155
107,62,2,74,127,54,151,41,10,81
106,137,46,28,51,71,62,126,21,127
100,123,125,63,102,107,62,98,50,154
22,151,98,74,51,72,62,116,6,97
124,113,98,128,102,72,151,4,74,42
140,151,2,29,81,124,132,98,153,149
23,57,33,128,81,78,62,126,116,42
140,83,112,74,43,121,69,125,50,102
124,69,4,116,13,38,62,125,50,88
23,69,125,50,149,140,83,3,128,88
33,92,2,28,81,148,57,121,74,42
107,4,83,63,39,60,92,41,98,155
38,104,121,130,144,140,62,4,74,88
38,69,121,134,149,147,95,88,10,102
23,5,41,156,31,3,57,92,116,2
56,69,2,74,42,62,109,138,130,149
124,152,37,18,11,59,29,53,116,25
107,132,4,134,142,23,83,98,128,55
